ORDERNUMBER,QUANTITYORDERED,PRICE_EACH (After Discount),CUSTOMER_TYPE,GROSS_SALES_VALUE,Date_Of_Sale (mm-dd-yyyy),STATUS,QTR_ID_of_Order,MONTH_ID_Of_Order,YEAR_Of_Order,CUSTOMERNAME,PHONE,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,Customer_Company_Size
10120,93,96.34,3,8960,4-29-2003,Shipped,2,4,2003,"Australian Collectors, Co.",03 9520 4555,Melbourne,3004,Australia,Ferguson,Peter,Small
10120,110,100,2,11000,4-29-2003,Shipped,2,4,2003,"Australian Collectors, Co.",03 9520 4555,Melbourne,3004,Australia,Ferguson,Peter,Large
10120,93,71.81,8,6678,4-29-2003,Shipped,2,4,2003,"Australian Collectors, Co.",03 9520 4555,Melbourne,3004,Australia,Ferguson,Peter,Small
10120,110,58.15,4,6397,4-29-2003,Shipped,2,4,2003,"Australian Collectors, Co.",03 9520 4555,Melbourne,3004,Australia,Ferguson,Peter,Small
10120,99,98.05,1,9707,4-29-2003,Shipped,2,4,2003,"Australian Collectors, Co.",03 9520 4555,Melbourne,3004,Australia,Ferguson,Peter,Medium
10120,103,100,10,10300,4-29-2003,Shipped,2,4,2003,"Australian Collectors, Co.",03 9520 4555,Melbourne,3004,Australia,Ferguson,Peter,Medium
10120,98,83.79,5,8211,4-29-2003,Shipped,2,4,2003,"Australian Collectors, Co.",03 9520 4555,Melbourne,3004,Australia,Ferguson,Peter,Small
10120,93,85.49,9,7951,4-29-2003,Shipped,2,4,2003,"Australian Collectors, Co.",03 9520 4555,Melbourne,3004,Australia,Ferguson,Peter,Small
10120,86,100,6,8600,4-29-2003,Shipped,2,4,2003,"Australian Collectors, Co.",03 9520 4555,Melbourne,3004,Australia,Ferguson,Peter,Small
10120,93,72.23,11,6717,4-29-2003,Shipped,2,4,2003,"Australian Collectors, Co.",03 9520 4555,Melbourne,3004,Australia,Ferguson,Peter,Small
10120,113,50.62,12,5720,4-29-2003,Shipped,2,4,2003,"Australian Collectors, Co.",03 9520 4555,Melbourne,3004,Australia,Ferguson,Peter,Small
10120,111,82.21,13,9125,4-29-2003,Shipped,2,4,2003,"Australian Collectors, Co.",03 9520 4555,Melbourne,3004,Australia,Ferguson,Peter,Medium
10120,88,100,15,8800,4-29-2003,Shipped,2,4,2003,"Australian Collectors, Co.",03 9520 4555,Melbourne,3004,Australia,Ferguson,Peter,Small
10120,88,100,7,8800,4-29-2003,Shipped,2,4,2003,"Australian Collectors, Co.",03 9520 4555,Melbourne,3004,Australia,Ferguson,Peter,Medium
10120,107,76,14,8132,4-29-2003,Shipped,2,4,2003,"Australian Collectors, Co.",03 9520 4555,Melbourne,3004,Australia,Ferguson,Peter,Medium
10121,114,81.35,5,9274,05-07-2003,Shipped,2,5,2003,Reims Collectables,26.47.1555,Reims,51100,France,Henriot,Paul,Small
10121,130,100,4,13000,05-07-2003,Shipped,2,5,2003,Reims Collectables,26.47.1555,Reims,51100,France,Henriot,Paul,Large
10121,112,76.88,2,8611,05-07-2003,Shipped,2,5,2003,Reims Collectables,26.47.1555,Reims,51100,France,Henriot,Paul,Small
10121,105,86.74,3,9108,05-07-2003,Shipped,2,5,2003,Reims Collectables,26.47.1555,Reims,51100,France,Henriot,Paul,Small
10121,124,74.85,1,9281,05-07-2003,Shipped,2,5,2003,Reims Collectables,26.47.1555,Reims,51100,France,Henriot,Paul,Medium
10122,122,100,10,12200,05-08-2003,Shipped,2,5,2003,Marseille Mini Autos,91.24.4555,Marseille,13008,France,Lebihan,Laurence,Large
10122,117,99.82,8,11679,05-08-2003,Shipped,2,5,2003,Marseille Mini Autos,91.24.4555,Marseille,13008,France,Lebihan,Laurence,Medium
10122,112,63.84,11,7150,05-08-2003,Shipped,2,5,2003,Marseille Mini Autos,91.24.4555,Marseille,13008,France,Lebihan,Laurence,Small
10122,100,100,7,10000,05-08-2003,Shipped,2,5,2003,Marseille Mini Autos,91.24.4555,Marseille,13008,France,Lebihan,Laurence,Small
10122,114,100,2,11400,05-08-2003,Shipped,2,5,2003,Marseille Mini Autos,91.24.4555,Marseille,13008,France,Lebihan,Laurence,Medium
10122,123,72.38,6,8903,05-08-2003,Shipped,2,5,2003,Marseille Mini Autos,91.24.4555,Marseille,13008,France,Lebihan,Laurence,Medium
10122,111,100,1,11100,05-08-2003,Shipped,2,5,2003,Marseille Mini Autos,91.24.4555,Marseille,13008,France,Lebihan,Laurence,Medium
10122,105,100,3,10500,05-08-2003,Shipped,2,5,2003,Marseille Mini Autos,91.24.4555,Marseille,13008,France,Lebihan,Laurence,Medium
10122,101,73.17,13,7390,05-08-2003,Shipped,2,5,2003,Marseille Mini Autos,91.24.4555,Marseille,13008,France,Lebihan,Laurence,Small
10122,101,100,12,10100,05-08-2003,Shipped,2,5,2003,Marseille Mini Autos,91.24.4555,Marseille,13008,France,Lebihan,Laurence,Small
10122,115,49.74,16,5720,05-08-2003,Shipped,2,5,2003,Marseille Mini Autos,91.24.4555,Marseille,13008,France,Lebihan,Laurence,Small
10122,108,100,15,10800,05-08-2003,Shipped,2,5,2003,Marseille Mini Autos,91.24.4555,Marseille,13008,France,Lebihan,Laurence,Medium
10122,119,30.96,4,3684,05-08-2003,Shipped,2,5,2003,Marseille Mini Autos,91.24.4555,Marseille,13008,France,Lebihan,Laurence,Small
10122,114,50.21,9,5724,05-08-2003,Shipped,2,5,2003,Marseille Mini Autos,91.24.4555,Marseille,13008,France,Lebihan,Laurence,Small
10122,123,100,5,12300,05-08-2003,Shipped,2,5,2003,Marseille Mini Autos,91.24.4555,Marseille,13008,France,Lebihan,Laurence,Medium
10122,109,71.14,14,7754,05-08-2003,Shipped,2,5,2003,Marseille Mini Autos,91.24.4555,Marseille,13008,France,Lebihan,Laurence,Small
10122,111,44.66,17,4957,05-08-2003,Shipped,2,5,2003,Marseille Mini Autos,91.24.4555,Marseille,13008,France,Lebihan,Laurence,Small
10123,106,100,2,10600,5-20-2003,Shipped,2,5,2003,Atelier graphique,40.32.2555,Nantes,44000,France,Schmitt,Carine,Medium
10123,126,100,3,12600,5-20-2003,Shipped,2,5,2003,Atelier graphique,40.32.2555,Nantes,44000,France,Schmitt,Carine,Medium
10123,114,100,4,11400,5-20-2003,Shipped,2,5,2003,Atelier graphique,40.32.2555,Nantes,44000,France,Schmitt,Carine,Medium
10123,130,59.87,1,7783,5-20-2003,Shipped,2,5,2003,Atelier graphique,40.32.2555,Nantes,44000,France,Schmitt,Carine,Small
10124,101,100,6,10100,5-21-2003,Shipped,2,5,2003,Signal Gift Stores,7025551838,Las Vegas,83030,USA,King,Sue,Small
10124,122,53.88,5,6573,5-21-2003,Shipped,2,5,2003,Signal Gift Stores,7025551838,Las Vegas,83030,USA,King,Sue,Small
10124,122,100,3,12200,5-21-2003,Shipped,2,5,2003,Signal Gift Stores,7025551838,Las Vegas,83030,USA,King,Sue,Medium
10124,116,85.59,7,9928,5-21-2003,Shipped,2,5,2003,Signal Gift Stores,7025551838,Las Vegas,83030,USA,King,Sue,Medium
10124,103,57.73,8,5946,5-21-2003,Shipped,2,5,2003,Signal Gift Stores,7025551838,Las Vegas,83030,USA,King,Sue,Small
10124,102,77.9,12,7946,5-21-2003,Shipped,2,5,2003,Signal Gift Stores,7025551838,Las Vegas,83030,USA,King,Sue,Small
10124,125,37.84,2,4730,5-21-2003,Shipped,2,5,2003,Signal Gift Stores,7025551838,Las Vegas,83030,USA,King,Sue,Small
10124,102,45.25,1,4616,5-21-2003,Shipped,2,5,2003,Signal Gift Stores,7025551838,Las Vegas,83030,USA,King,Sue,Small
10124,112,72.7,10,8142,5-21-2003,Shipped,2,5,2003,Signal Gift Stores,7025551838,Las Vegas,83030,USA,King,Sue,Small
10124,105,93.95,9,9865,5-21-2003,Shipped,2,5,2003,Signal Gift Stores,7025551838,Las Vegas,83030,USA,King,Sue,Small
10124,129,83.04,11,10712,5-21-2003,Shipped,2,5,2003,Signal Gift Stores,7025551838,Las Vegas,83030,USA,King,Sue,Medium
10124,123,100,13,12300,5-21-2003,Shipped,2,5,2003,Signal Gift Stores,7025551838,Las Vegas,83030,USA,King,Sue,Medium
10124,126,33.23,4,4187,5-21-2003,Shipped,2,5,2003,Signal Gift Stores,7025551838,Las Vegas,83030,USA,King,Sue,Small
10125,112,100,1,11200,5-21-2003,Shipped,2,5,2003,"Australian Collectors, Co.",03 9520 4555,Melbourne,3004,Australia,Ferguson,Peter,Medium
10125,114,100,2,11400,5-21-2003,Shipped,2,5,2003,"Australian Collectors, Co.",03 9520 4555,Melbourne,3004,Australia,Ferguson,Peter,Medium
10126,118,100,11,11800,5-28-2003,Shipped,2,5,2003,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,28023,Spain,Sommer,Christina,Large
10126,102,100,4,10200,5-28-2003,Shipped,2,5,2003,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,28023,Spain,Sommer,Jonas,Medium
10126,101,100,8,10100,5-28-2003,Shipped,2,5,2003,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,28023,Spain,Sommer,Martin,Small
10126,118,100,10,11800,5-28-2003,Shipped,2,5,2003,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,28023,Spain,Sommer,Martin,Medium
10126,122,54.99,17,6709,5-28-2003,Shipped,2,5,2003,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,28023,Spain,Sommer,Martin,Small
10126,123,65.02,2,7997,5-28-2003,Shipped,2,5,2003,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,28023,Spain,Sommer,Martin,Small
10126,111,90.17,12,10009,5-28-2003,Shipped,2,5,2003,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,28023,Spain,Sommer,Martin,Small
10126,126,73.7,14,9286,5-28-2003,Shipped,2,5,2003,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,28023,Spain,Sommer,Martin,Medium
10126,110,97.39,13,10713,5-28-2003,Shipped,2,5,2003,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,28023,Spain,Sommer,Martin,Small
10126,118,82.34,16,9716,5-28-2003,Shipped,2,5,2003,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,28023,Spain,Sommer,Martin,Medium
10126,130,100,5,13000,5-28-2003,Shipped,2,5,2003,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,28023,Spain,Sommer,Martin,Large
10126,123,53.83,9,6621,5-28-2003,Shipped,2,5,2003,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,28023,Spain,Sommer,Martin,Small
10126,107,100,1,10700,5-28-2003,Shipped,2,5,2003,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,28023,Spain,Sommer,Martin,Medium
10126,114,100,15,11400,5-28-2003,Shipped,2,5,2003,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,28023,Spain,Sommer,Martin,Medium
10126,123,96.31,3,11846,5-28-2003,Shipped,2,5,2003,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,28023,Spain,Sommer,Martin,Medium
10126,106,62.7,7,6646,5-28-2003,Shipped,2,5,2003,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,28023,Spain,Sommer,Martin,Small
10126,125,100,6,12500,5-28-2003,Shipped,2,5,2003,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,28023,Spain,Sommer,Martin,Medium
10127,142,100,2,14200,06-03-2003,Shipped,2,6,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Large
10127,142,100,3,14200,06-03-2003,Shipped,2,6,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Large
10127,138,100,1,13800,06-03-2003,Shipped,2,6,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Large
10127,120,100,11,12000,06-03-2003,Shipped,2,6,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Small
10127,141,100,10,14100,06-03-2003,Shipped,2,6,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Large
10127,141,100,14,14100,06-03-2003,Shipped,2,6,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Medium
10127,118,100,15,11800,06-03-2003,Shipped,2,6,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Medium
10127,121,100,5,12100,06-03-2003,Shipped,2,6,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Medium
10127,116,60.69,8,7040,06-03-2003,Shipped,2,6,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Small
10127,135,38.19,12,5156,06-03-2003,Shipped,2,6,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Small
10127,116,96.99,7,11251,06-03-2003,Shipped,2,6,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Small
10127,141,51.95,13,7325,06-03-2003,Shipped,2,6,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Small
10127,125,70.84,6,8855,06-03-2003,Shipped,2,6,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Small
10127,142,100,9,14200,06-03-2003,Shipped,2,6,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Medium
10127,142,69.12,4,9815,06-03-2003,Shipped,2,6,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Medium
10128,137,100,2,13700,06-06-2003,Shipped,2,6,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10128,137,100,4,13700,06-06-2003,Shipped,2,6,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10128,139,92.16,1,12810,06-06-2003,Shipped,2,6,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10128,128,97,3,12416,06-06-2003,Shipped,2,6,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10129,129,100,2,12900,06-12-2003,Shipped,2,6,2003,"Stylish Desk Decors, Co.",(171) 555-0297,London,WX3 6FW,UK,Brown,Ann,Medium
10129,141,100,9,14100,06-12-2003,Shipped,2,6,2003,"Stylish Desk Decors, Co.",(171) 555-0297,London,WX3 6FW,UK,Brown,Ann,Medium
10129,137,94.71,4,12975,06-12-2003,Shipped,2,6,2003,"Stylish Desk Decors, Co.",(171) 555-0297,London,WX3 6FW,UK,Brown,Ann,Medium
10129,146,77.99,1,11387,06-12-2003,Shipped,2,6,2003,"Stylish Desk Decors, Co.",(171) 555-0297,London,WX3 6FW,UK,Brown,Ann,Medium
10129,127,60,5,7620,06-12-2003,Shipped,2,6,2003,"Stylish Desk Decors, Co.",(171) 555-0297,London,WX3 6FW,UK,Brown,Ann,Small
10129,141,85.29,3,12026,06-12-2003,Shipped,2,6,2003,"Stylish Desk Decors, Co.",(171) 555-0297,London,WX3 6FW,UK,Brown,Ann,Medium
10129,138,91.15,6,12579,06-12-2003,Shipped,2,6,2003,"Stylish Desk Decors, Co.",(171) 555-0297,London,WX3 6FW,UK,Brown,Ann,Medium
10129,126,85.41,7,10762,06-12-2003,Shipped,2,6,2003,"Stylish Desk Decors, Co.",(171) 555-0297,London,WX3 6FW,UK,Brown,Ann,Small
10129,128,64.97,8,8316,06-12-2003,Shipped,2,6,2003,"Stylish Desk Decors, Co.",(171) 555-0297,London,WX3 6FW,UK,Brown,Ann,Small
10130,136,96.34,2,13102,6-16-2003,Shipped,2,6,2003,Auto-Moto Classics Inc.,6175558428,Brickhaven,58339,USA,Taylor,Leslie,Medium
10130,129,100,1,12900,6-16-2003,Shipped,2,6,2003,Auto-Moto Classics Inc.,6175558428,Brickhaven,58339,USA,Taylor,Leslie,Medium
10131,117,100,4,11700,6-16-2003,Shipped,2,6,2003,Gift Ideas Corp.,2035554407,Glendale,97561,USA,Lewis,Dan,Small
10131,131,67.14,5,8795,6-16-2003,Shipped,2,6,2003,Gift Ideas Corp.,2035554407,Glendale,97561,USA,Lewis,Dan,Small
10131,125,59.18,6,7398,6-16-2003,Shipped,2,6,2003,Gift Ideas Corp.,2035554407,Glendale,97561,USA,Lewis,Dan,Small
10131,146,81.89,3,11956,6-16-2003,Shipped,2,6,2003,Gift Ideas Corp.,2035554407,Glendale,97561,USA,Lewis,Dan,Medium
10131,118,85.99,8,10147,6-16-2003,Shipped,2,6,2003,Gift Ideas Corp.,2035554407,Glendale,97561,USA,Lewis,Dan,Small
10131,136,100,1,13600,6-16-2003,Shipped,2,6,2003,Gift Ideas Corp.,2035554407,Glendale,97561,USA,Lewis,Dan,Medium
10131,122,85.13,2,10386,6-16-2003,Shipped,2,6,2003,Gift Ideas Corp.,2035554407,Glendale,97561,USA,Lewis,Dan,Small
10131,117,41.71,7,4880,6-16-2003,Shipped,2,6,2003,Gift Ideas Corp.,2035554407,Glendale,97561,USA,Lewis,Dan,Small
10133,145,69.27,3,10044,6-27-2003,Shipped,2,6,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10133,137,94.1,5,12892,6-27-2003,Shipped,2,6,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10133,142,77.52,4,11008,6-27-2003,Shipped,2,6,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10133,119,100,1,11900,6-27-2003,Shipped,2,6,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10133,145,57.1,6,8280,6-27-2003,Shipped,2,6,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10133,123,50.19,7,6173,6-27-2003,Shipped,2,6,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10133,120,77.64,8,9317,6-27-2003,Shipped,2,6,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10133,123,99.67,2,12259,6-27-2003,Shipped,2,6,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10134,153,94.74,2,14495,07-01-2003,Shipped,3,7,2003,Lyon Souveniers,+33 1 46 62 7555,Paris,75508,France,Da Cunha,Daniel,Medium
10134,139,100,5,13900,07-01-2003,Shipped,3,7,2003,Lyon Souveniers,+33 1 46 62 7555,Paris,75508,France,Da Cunha,Daniel,Medium
10134,143,100,4,14300,07-01-2003,Shipped,3,7,2003,Lyon Souveniers,+33 1 46 62 7555,Paris,75508,France,Da Cunha,Daniel,Large
10134,132,100,1,13200,07-01-2003,Shipped,3,7,2003,Lyon Souveniers,+33 1 46 62 7555,Paris,75508,France,Da Cunha,Daniel,Small
10134,142,61.78,6,8773,07-01-2003,Shipped,3,7,2003,Lyon Souveniers,+33 1 46 62 7555,Paris,75508,France,Da Cunha,Daniel,Small
10134,147,93.54,3,13750,07-01-2003,Shipped,3,7,2003,Lyon Souveniers,+33 1 46 62 7555,Paris,75508,France,Da Cunha,Daniel,Medium
10134,155,83.03,7,12870,07-01-2003,Shipped,3,7,2003,Lyon Souveniers,+33 1 46 62 7555,Paris,75508,France,Da Cunha,Daniel,Medium
10135,154,100,7,15400,07-02-2003,Shipped,3,7,2003,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Large
10135,160,100,5,16000,07-02-2003,Shipped,3,7,2003,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Medium
10135,136,75.01,8,10201,07-02-2003,Shipped,3,7,2003,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Small
10135,141,97.89,4,13802,07-02-2003,Shipped,3,7,2003,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Small
10135,160,79.31,3,12690,07-02-2003,Shipped,3,7,2003,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Medium
10135,157,78,10,12246,07-02-2003,Shipped,3,7,2003,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Medium
10135,154,100,9,15400,07-02-2003,Shipped,3,7,2003,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Medium
10135,157,50.36,13,7907,07-02-2003,Shipped,3,7,2003,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Small
10135,143,100,12,14300,07-02-2003,Shipped,3,7,2003,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Medium
10135,141,61.64,16,8691,07-02-2003,Shipped,3,7,2003,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Small
10135,132,35.87,1,4735,07-02-2003,Shipped,3,7,2003,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Small
10135,139,66.13,6,9192,07-02-2003,Shipped,3,7,2003,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Small
10135,159,100,2,15900,07-02-2003,Shipped,3,7,2003,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Medium
10135,135,87.31,11,11787,07-02-2003,Shipped,3,7,2003,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Small
10135,145,40.23,14,5833,07-02-2003,Shipped,3,7,2003,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Small
10135,142,89.8,17,12752,07-02-2003,Shipped,3,7,2003,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Small
10135,156,96,15,14976,07-02-2003,Shipped,3,7,2003,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Medium
10136,137,100,2,13700,07-04-2003,Shipped,3,7,2003,Alpha Cognac,61.77.6555,Toulouse,31000,France,Roulet,Annette,Medium
10136,148,100,1,14800,07-04-2003,Shipped,3,7,2003,Alpha Cognac,61.77.6555,Toulouse,31000,France,Roulet,Annette,Medium
10136,153,100,3,15300,07-04-2003,Shipped,3,7,2003,Alpha Cognac,61.77.6555,Toulouse,31000,France,Roulet,Annette,Large
10137,156,99.55,2,15530,07-10-2003,Shipped,3,7,2003,Reims Collectables,26.47.1555,Reims,51100,France,Henriot,Paul,Medium
10137,149,100,3,14900,07-10-2003,Shipped,3,7,2003,Reims Collectables,26.47.1555,Reims,51100,France,Henriot,Paul,Medium
10137,143,100,4,14300,07-10-2003,Shipped,3,7,2003,Reims Collectables,26.47.1555,Reims,51100,France,Henriot,Paul,Medium
10137,138,49.81,1,6874,07-10-2003,Shipped,3,7,2003,Reims Collectables,26.47.1555,Reims,51100,France,Henriot,Paul,Small
10139,143,100,7,14300,7-16-2003,Shipped,3,7,2003,Souveniers And Things Co.,+61 2 9495 8555,Chatswood,2067,Australia,Huxley,Adrian,Medium
10139,161,43.13,6,6944,7-16-2003,Shipped,3,7,2003,Souveniers And Things Co.,+61 2 9495 8555,Chatswood,2067,Australia,Huxley,Adrian,Small
10139,153,100,8,15300,7-16-2003,Shipped,3,7,2003,Souveniers And Things Co.,+61 2 9495 8555,Chatswood,2067,Australia,Huxley,Adrian,Large
10139,158,100,1,15800,7-16-2003,Shipped,3,7,2003,Souveniers And Things Co.,+61 2 9495 8555,Chatswood,2067,Australia,Huxley,Adrian,Medium
10139,132,71.2,3,9398,7-16-2003,Shipped,3,7,2003,Souveniers And Things Co.,+61 2 9495 8555,Chatswood,2067,Australia,Huxley,Adrian,Small
10139,132,90.06,2,11888,7-16-2003,Shipped,3,7,2003,Souveniers And Things Co.,+61 2 9495 8555,Chatswood,2067,Australia,Huxley,Adrian,Small
10139,142,100,5,14200,7-16-2003,Shipped,3,7,2003,Souveniers And Things Co.,+61 2 9495 8555,Chatswood,2067,Australia,Huxley,Adrian,Medium
10139,141,100,4,14100,7-16-2003,Shipped,3,7,2003,Souveniers And Things Co.,+61 2 9495 8555,Chatswood,2067,Australia,Huxley,Adrian,Medium
10140,149,100,11,14900,7-24-2003,Shipped,3,7,2003,Technics Stores Inc.,6505556809,Burlingame,94217,USA,Hirano,Juri,Large
10140,138,100,4,13800,7-24-2003,Shipped,3,7,2003,Technics Stores Inc.,6505556809,Burlingame,94217,USA,Hirano,Juri,Medium
10140,150,100,8,15000,7-24-2003,Shipped,3,7,2003,Technics Stores Inc.,6505556809,Burlingame,94217,USA,Hirano,Juri,Medium
10140,144,100,10,14400,7-24-2003,Shipped,3,7,2003,Technics Stores Inc.,6505556809,Burlingame,94217,USA,Hirano,Juri,Medium
10140,158,61.99,2,9794,7-24-2003,Shipped,3,7,2003,Technics Stores Inc.,6505556809,Burlingame,94217,USA,Hirano,Juri,Small
10140,152,100,5,15200,7-24-2003,Shipped,3,7,2003,Technics Stores Inc.,6505556809,Burlingame,94217,USA,Hirano,Juri,Medium
10140,141,43.27,9,6101,7-24-2003,Shipped,3,7,2003,Technics Stores Inc.,6505556809,Burlingame,94217,USA,Hirano,Juri,Small
10140,159,100,1,15900,7-24-2003,Shipped,3,7,2003,Technics Stores Inc.,6505556809,Burlingame,94217,USA,Hirano,Juri,Medium
10140,138,100,3,13800,7-24-2003,Shipped,3,7,2003,Technics Stores Inc.,6505556809,Burlingame,94217,USA,Hirano,Juri,Small
10140,140,60.76,7,8506,7-24-2003,Shipped,3,7,2003,Technics Stores Inc.,6505556809,Burlingame,94217,USA,Hirano,Juri,Small
10140,148,100,6,14800,7-24-2003,Shipped,3,7,2003,Technics Stores Inc.,6505556809,Burlingame,94217,USA,Hirano,Juri,Medium
10141,149,100,5,14900,08-01-2003,Shipped,3,8,2003,Suominen Souveniers,+358 9 8045 555,Espoo,FIN-02271,Finland,Suominen,Kalle,Small
10141,167,100,4,16700,08-01-2003,Shipped,3,8,2003,Suominen Souveniers,+358 9 8045 555,Espoo,FIN-02271,Finland,Suominen,Kalle,Medium
10141,175,100,8,17500,08-01-2003,Shipped,3,8,2003,Suominen Souveniers,+358 9 8045 555,Espoo,FIN-02271,Finland,Suominen,Kalle,Medium
10141,162,100,9,16200,08-01-2003,Shipped,3,8,2003,Suominen Souveniers,+358 9 8045 555,Espoo,FIN-02271,Finland,Suominen,Kalle,Medium
10141,148,54.33,2,8041,08-01-2003,Shipped,3,8,2003,Suominen Souveniers,+358 9 8045 555,Espoo,FIN-02271,Finland,Suominen,Kalle,Small
10141,149,42.43,6,6322,08-01-2003,Shipped,3,8,2003,Suominen Souveniers,+358 9 8045 555,Espoo,FIN-02271,Finland,Suominen,Kalle,Small
10141,168,94.62,1,15896,08-01-2003,Shipped,3,8,2003,Suominen Souveniers,+358 9 8045 555,Espoo,FIN-02271,Finland,Suominen,Kalle,Medium
10141,152,45.99,7,6990,08-01-2003,Shipped,3,8,2003,Suominen Souveniers,+358 9 8045 555,Espoo,FIN-02271,Finland,Suominen,Kalle,Small
10141,172,100,3,17200,08-01-2003,Shipped,3,8,2003,Suominen Souveniers,+358 9 8045 555,Espoo,FIN-02271,Finland,Suominen,Kalle,Medium
10142,161,100,12,16100,08-08-2003,Shipped,3,8,2003,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Large
10142,161,100,13,16100,08-08-2003,Shipped,3,8,2003,Mini Gifts Distributors Ltd.,4155551450,San Rafael,97562,USA,Nelson,Valarie,Medium
